Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
0,1,0,0,0,0,0,0,"[15893, 15906]",0,1,0,0,0,0,0,0,"[15893, 15907]"
1,0,0,0,0,0,0,0,"[15909, 15913]",1,0,0,0,0,0,0,0,"[15907, 15914]"
0,0,0,1,0,0,0,0,"[16146, 16153]",0,1,0,0,0,0,0,0,"[16152, 16172]"
0,0,0,1,0,0,0,0,"[16146, 16153]",0,0,0,1,0,0,0,0,"[16138, 16154]"
0,0,0,0,0,1,0,0,"[16153, 16160]",0,1,0,0,0,0,0,0,"[16152, 16172]"
0,0,0,0,0,1,0,0,"[16153, 16160]",0,0,0,1,0,0,0,0,"[16138, 16154]"
1,0,0,0,0,0,0,0,"[16166, 16171]",0,1,0,0,0,0,0,0,"[16152, 16172]"
0,0,0,0,0,1,0,0,"[16173, 16184]",0,1,0,0,0,0,0,0,"[16173, 16194]"
1,0,0,0,0,0,0,0,"[16186, 16194]",0,1,0,0,0,0,0,0,"[16173, 16194]"
0,0,0,0,0,1,0,0,"[16197, 16218]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[16233, 16236]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[16257, 16260]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[16284, 16287]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[16273, 16276]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[16534, 16544]",0,0,0,1,0,0,0,0,"[16531, 16545]"
0,0,0,0,0,1,0,0,"[16544, 16548]",0,0,0,1,0,0,0,0,"[16531, 16545]"
1,0,0,0,0,0,0,0,"[16556, 16562]",1,0,0,0,0,0,0,0,"[16553, 16561]"
0,1,0,0,0,0,0,0,"[16565, 16574]",1,0,0,0,0,0,0,0,"[16568, 16574]"
0,1,0,0,0,0,0,0,"[16577, 16594]",1,0,0,0,0,0,0,0,"[16581, 16587]"
0,1,0,0,0,0,0,0,"[16577, 16594]",1,0,0,0,0,0,0,0,"[16587, 16593]"
0,0,0,0,0,1,0,0,"[16606, 16651]",0,0,0,0,0,1,0,0,"[16605, 16651]"
0,0,0,0,1,0,0,0,"[16656, 16680]",0,0,0,0,1,0,0,0,"[16651, 16681]"
0,0,0,0,0,1,0,0,"[16680, 16685]",0,0,0,0,1,0,0,0,"[16651, 16681]"
0,0,0,1,0,0,0,0,"[16836, 16887]",0,0,0,1,0,0,0,0,"[16834, 16885]"
0,0,0,1,0,0,0,0,"[16836, 16887]",0,0,0,0,0,1,0,0,"[16885, 16992]"
0,0,0,0,0,1,0,0,"[16887, 16991]",0,0,0,0,0,1,0,0,"[16885, 16992]"
0,0,0,1,0,0,0,0,"[17147, 17156]",0,0,0,1,0,0,0,0,"[17145, 17157]"
0,0,0,1,0,0,0,0,"[17147, 17156]",0,0,0,0,0,1,0,0,"[17155, 17293]"
0,0,0,0,0,1,0,0,"[17156, 17160]",0,0,0,1,0,0,0,0,"[17145, 17157]"
0,0,0,0,0,1,0,0,"[17156, 17160]",0,0,0,0,0,1,0,0,"[17155, 17293]"
0,0,0,0,0,1,0,0,"[17182, 17293]",0,0,0,0,0,1,0,0,"[17155, 17293]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[16260, 16272]"
