Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
0,0,0,1,0,0,0,0,"[11857, 11900]",0,0,0,1,0,0,0,0,"[11857, 11904]"
0,0,0,0,1,0,0,0,"[11900, 11909]",0,0,0,1,0,0,0,0,"[11857, 11904]"
0,0,0,0,1,0,0,0,"[11900, 11909]",0,0,0,1,0,0,0,0,"[11906, 11979]"
0,0,0,1,0,0,0,0,"[11955, 11975]",0,0,0,1,0,0,0,0,"[11906, 11979]"
0,0,0,0,0,0,1,0,"[11975, 11983]",0,0,0,1,0,0,0,0,"[11906, 11979]"
0,0,0,0,1,0,0,0,"[11996, 12003]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12003, 12010]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12103, 12138]",0,0,0,1,0,0,0,0,"[12103, 12141]"
0,0,0,0,0,0,1,0,"[12138, 12147]",0,0,0,0,0,0,1,0,"[12138, 12146]"
0,0,0,0,0,0,1,0,"[12138, 12147]",0,0,0,1,0,0,0,0,"[12103, 12141]"
0,0,0,0,0,0,1,0,"[12138, 12147]",0,0,0,1,0,0,0,0,"[12144, 12209]"
0,0,0,1,0,0,0,0,"[12147, 12207]",0,0,0,1,0,0,0,0,"[12144, 12209]"
1,0,0,0,0,0,0,0,"[12207, 12216]",0,0,1,0,0,0,0,0,"[12207, 12215]"
1,0,0,0,0,0,0,0,"[12207, 12216]",0,0,0,1,0,0,0,0,"[12144, 12209]"
0,0,1,0,0,0,0,0,"[12216, 12228]",0,0,1,0,0,0,0,0,"[12221, 12229]"
0,0,0,0,0,1,0,0,"[12236, 12256]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12350, 12386]",0,0,0,1,0,0,0,0,"[12350, 12388]"
0,0,0,0,0,1,0,0,"[12386, 12410]",0,0,0,1,0,0,0,0,"[12350, 12388]"
0,0,0,0,0,1,0,0,"[12386, 12410]",0,0,0,0,0,1,0,0,"[12387, 12407]"
1,0,0,0,0,0,0,0,"[12418, 12429]",1,0,0,0,0,0,0,0,"[12420, 12430]"
1,0,0,0,0,0,0,0,"[12478, 12488]",1,0,0,0,0,0,0,0,"[12479, 12490]"
0,0,0,1,0,0,0,0,"[12595, 12611]",0,0,0,1,0,0,0,0,"[12597, 12613]"
0,0,0,0,1,0,0,0,"[12611, 12618]",0,0,0,1,0,0,0,0,"[12597, 12613]"
0,0,1,0,0,0,0,0,"[12630, 12638]",0,0,1,0,0,0,0,0,"[12630, 12640]"
1,0,0,0,0,0,0,0,"[12642, 12650]",1,0,0,0,0,0,0,0,"[12643, 12650]"
1,0,0,0,0,0,0,0,"[12652, 12660]",1,0,0,0,0,0,0,0,"[12653, 12660]"
1,0,0,0,0,0,0,0,"[12664, 12671]",1,0,0,0,0,0,0,0,"[12663, 12670]"
0,0,0,0,1,0,0,0,"[12677, 12705]",0,0,0,0,1,0,0,0,"[12691, 12703]"
0,0,0,0,0,1,0,0,"[12705, 12745]",0,0,0,0,0,1,0,0,"[12707, 12745]"
0,0,0,1,0,0,0,0,"[12852, 12880]",0,0,0,1,0,0,0,0,"[12852, 12883]"
0,1,0,0,0,0,0,0,"[12880, 12909]",1,0,0,0,0,0,0,0,"[12898, 12905]"
0,1,0,0,0,0,0,0,"[12880, 12909]",0,0,0,1,0,0,0,0,"[12852, 12883]"
0,0,0,0,0,1,0,0,"[12915, 13003]",0,0,0,0,0,1,0,0,"[12915, 13002]"
0,0,0,1,0,0,0,0,"[11867, 11872]",0,0,0,1,0,0,0,0,"[11854, 11874]"
0,0,0,0,1,0,0,0,"[11872, 11875]",0,0,0,1,0,0,0,0,"[11854, 11874]"
0,0,1,0,0,0,0,0,"[11892, 11896]",0,0,1,0,0,0,0,0,"[11890, 11903]"
1,0,0,0,0,0,0,0,"[11915, 11918]",0,0,1,0,0,0,0,0,"[11913, 11927]"
1,0,0,0,0,0,0,0,"[11958, 11962]",0,0,1,0,0,0,0,0,"[11950, 11964]"
0,0,0,1,0,0,0,0,"[11993, 12011]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12103, 12143]",0,1,0,0,0,0,0,0,"[12141, 12157]"
0,0,0,1,0,0,0,0,"[12103, 12143]",0,0,0,1,0,0,0,0,"[12103, 12142]"
0,1,0,0,0,0,0,0,"[12143, 12156]",0,1,0,0,0,0,0,0,"[12141, 12157]"
0,0,0,0,1,0,0,0,"[12159, 12161]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12180, 12200]",0,0,0,0,0,1,0,0,"[12180, 12248]"
0,0,0,0,0,1,0,0,"[12217, 12248]",0,0,0,0,0,1,0,0,"[12180, 12248]"
0,0,0,1,0,0,0,0,"[12350, 12410]",0,0,0,1,0,0,0,0,"[12347, 12410]"
0,0,0,1,0,0,0,0,"[12350, 12410]",0,0,0,0,0,1,0,0,"[12408, 12467]"
0,0,0,0,0,1,0,0,"[12410, 12466]",0,0,0,0,0,1,0,0,"[12408, 12467]"
0,0,0,1,0,0,0,0,"[12466, 12502]",0,0,0,0,0,1,0,0,"[12408, 12467]"
0,0,0,1,0,0,0,0,"[12596, 12620]",1,0,0,0,0,0,0,0,"[12619, 12626]"
0,0,0,1,0,0,0,0,"[12596, 12620]",0,0,0,1,0,0,0,0,"[12597, 12620]"
1,0,0,0,0,0,0,0,"[12620, 12626]",1,0,0,0,0,0,0,0,"[12619, 12626]"
1,0,0,0,0,0,0,0,"[12620, 12626]",0,0,0,1,0,0,0,0,"[12625, 12648]"
0,0,0,1,0,0,0,0,"[12626, 12649]",0,0,0,1,0,0,0,0,"[12625, 12648]"
0,0,0,0,0,1,0,0,"[12649, 12697]",0,0,0,0,0,1,0,0,"[12649, 12740]"
0,0,0,0,0,1,0,0,"[12705, 12741]",0,0,0,0,0,1,0,0,"[12649, 12740]"
0,0,0,1,0,0,0,0,"[12852, 12913]",0,0,0,1,0,0,0,0,"[12851, 12912]"
0,0,0,1,0,0,0,0,"[12852, 12913]",0,0,0,0,0,1,0,0,"[12912, 12984]"
0,0,0,0,0,1,0,0,"[12913, 12926]",0,0,0,0,0,1,0,0,"[12912, 12984]"
0,0,0,0,0,1,0,0,"[12957, 12983]",0,0,0,0,0,1,0,0,"[12912, 12984]"
