Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
0,0,0,1,0,0,0,0,"[11595, 11658]",0,0,0,1,0,0,0,0,"[11595, 11659]"
0,0,0,0,0,1,0,0,"[11658, 11721]",0,0,0,1,0,0,0,0,"[11595, 11659]"
0,0,0,0,0,1,0,0,"[11658, 11721]",0,0,0,0,0,1,0,0,"[11659, 11721]"
0,0,0,0,1,0,0,0,"[11721, 11724]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[11851, 11864]",0,0,0,1,0,0,0,0,"[11846, 11864]"
0,0,0,1,0,0,0,0,"[11851, 11864]",0,0,0,0,0,1,0,0,"[11863, 11899]"
0,0,0,0,0,1,0,0,"[11864, 11897]",0,0,0,0,0,1,0,0,"[11863, 11899]"
0,0,0,1,0,0,0,0,"[11897, 11928]",0,0,0,1,0,0,0,0,"[11897, 11926]"
0,0,0,1,0,0,0,0,"[11897, 11928]",0,0,0,0,0,1,0,0,"[11863, 11899]"
1,0,0,0,0,0,0,0,"[11928, 11934]",1,0,0,0,0,0,0,0,"[11928, 11933]"
0,0,0,1,0,0,0,0,"[12202, 12229]",0,0,0,1,0,0,0,0,"[12203, 12230]"
0,0,0,0,1,0,0,0,"[12229, 12232]",0,0,0,1,0,0,0,0,"[12203, 12230]"
0,0,0,0,1,0,0,0,"[12229, 12232]",0,0,0,1,0,0,0,0,"[12231, 12252]"
0,0,0,1,0,0,0,0,"[12232, 12252]",0,0,0,1,0,0,0,0,"[12231, 12252]"
0,0,0,0,0,1,0,0,"[12252, 12256]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12256, 12289]",1,0,0,0,0,0,0,0,"[12287, 12293]"
0,0,0,1,0,0,0,0,"[12256, 12289]",0,0,0,1,0,0,0,0,"[12256, 12288]"
1,0,0,0,0,0,0,0,"[12289, 12292]",1,0,0,0,0,0,0,0,"[12287, 12293]"
0,0,0,0,0,1,0,0,"[12344, 12347]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12520, 12543]",0,0,0,1,0,0,0,0,"[12521, 12541]"
0,0,0,0,1,0,0,0,"[12543, 12545]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12552, 12554]",0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,"[12581, 12584]",1,0,0,0,0,0,0,0,"[12578, 12584]"
0,0,0,0,0,1,0,0,"[12584, 12646]",0,0,0,0,0,1,0,0,"[12584, 12647]"
0,0,0,1,0,0,0,0,"[12819, 12957]",0,0,0,1,0,0,0,0,"[12818, 12957]"
0,0,0,0,0,1,0,0,"[12957, 12965]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[13103, 13123]",0,0,0,1,0,0,0,0,"[13103, 13123]"
0,0,0,1,0,0,0,0,"[13103, 13123]",0,0,0,0,0,1,0,0,"[13121, 13169]"
0,1,0,0,0,0,0,0,"[13123, 13181]",1,0,0,0,0,0,0,0,"[13176, 13180]"
0,1,0,0,0,0,0,0,"[13123, 13181]",0,0,0,0,0,1,0,0,"[13121, 13169]"
0,0,0,0,0,1,0,0,"[13192, 13196]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[13195, 13245]",0,0,0,1,0,0,0,0,"[13196, 13244]"
0,1,0,0,0,0,0,0,"[13245, 13253]",0,1,0,0,0,0,0,0,"[13245, 13253]"
0,0,0,1,0,0,0,0,"[11573, 11595]",0,0,0,1,0,0,0,0,"[11580, 11595]"
0,0,0,1,0,0,0,0,"[11573, 11595]",0,0,0,0,1,0,0,0,"[11594, 11671]"
0,0,0,0,1,0,0,0,"[11595, 11670]",0,0,0,0,1,0,0,0,"[11594, 11671]"
0,0,0,0,1,0,0,0,"[11706, 11725]",0,0,0,0,1,0,0,0,"[11706, 11725]"
0,0,0,1,0,0,0,0,"[11851, 11876]",0,0,0,1,0,0,0,0,"[11844, 11874]"
0,0,0,0,0,1,0,0,"[11876, 11878]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[11880, 11893]",0,0,0,0,1,0,0,0,"[11880, 11913]"
0,0,0,0,1,0,0,0,"[11902, 11913]",0,0,0,0,1,0,0,0,"[11880, 11913]"
0,0,0,1,0,0,0,0,"[11913, 11937]",0,0,0,1,0,0,0,0,"[11914, 11934]"
0,0,0,1,0,0,0,0,"[11913, 11937]",0,0,0,0,1,0,0,0,"[11936, 11957]"
0,0,0,0,1,0,0,0,"[11937, 11957]",0,0,0,0,1,0,0,0,"[11936, 11957]"
0,0,0,1,0,0,0,0,"[11957, 11996]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12202, 12251]",0,0,0,1,0,0,0,0,"[12203, 12251]"
0,0,0,1,0,0,0,0,"[12202, 12251]",0,0,0,0,1,0,0,0,"[12250, 12281]"
0,0,0,0,1,0,0,0,"[12251, 12280]",0,0,0,0,1,0,0,0,"[12250, 12281]"
0,0,0,0,0,1,0,0,"[12283, 12287]",0,0,0,0,0,1,0,0,"[12283, 12340]"
0,0,0,0,0,1,0,0,"[12315, 12339]",0,0,0,0,0,1,0,0,"[12283, 12340]"
0,0,0,1,0,0,0,0,"[12520, 12537]",0,0,0,1,0,0,0,0,"[12520, 12537]"
0,0,0,1,0,0,0,0,"[12520, 12537]",0,0,0,0,1,0,0,0,"[12535, 12551]"
0,0,0,0,1,0,0,0,"[12536, 12550]",0,0,0,1,0,0,0,0,"[12520, 12537]"
0,0,0,0,1,0,0,0,"[12536, 12550]",0,0,0,0,1,0,0,0,"[12535, 12551]"
0,0,0,0,0,1,0,0,"[12553, 12557]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12569, 12600]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[12616, 12650]",0,0,0,0,1,0,0,0,"[12615, 12653]"
0,0,0,0,0,1,0,0,"[12660, 12668]",0,0,0,0,0,1,0,0,"[12658, 12669]"
0,0,0,1,0,0,0,0,"[12819, 12840]",0,0,0,1,0,0,0,0,"[12817, 12841]"
0,0,0,1,0,0,0,0,"[12819, 12840]",0,0,0,0,1,0,0,0,"[12838, 12964]"
0,0,0,0,1,0,0,0,"[12840, 12869]",0,0,0,1,0,0,0,0,"[12817, 12841]"
0,0,0,0,1,0,0,0,"[12840, 12869]",0,0,0,0,1,0,0,0,"[12838, 12964]"
0,0,0,0,1,0,0,0,"[12877, 12965]",0,0,0,0,1,0,0,0,"[12838, 12964]"
0,0,0,1,0,0,0,0,"[13103, 13115]",0,0,0,1,0,0,0,0,"[13102, 13115]"
0,0,0,0,1,0,0,0,"[13115, 13126]",0,0,0,0,1,0,0,0,"[13115, 13127]"
0,0,0,0,0,1,0,0,"[13126, 13130]",0,0,0,0,1,0,0,0,"[13115, 13127]"
0,0,0,0,0,1,0,0,"[13126, 13130]",0,0,0,0,0,1,0,0,"[13127, 13178]"
0,0,0,0,1,0,0,0,"[13131, 13135]",0,0,0,0,0,1,0,0,"[13127, 13178]"
0,0,0,0,0,1,0,0,"[13134, 13179]",0,0,0,1,0,0,0,0,"[13178, 13198]"
0,0,0,0,0,1,0,0,"[13134, 13179]",0,0,0,0,0,1,0,0,"[13127, 13178]"
0,0,0,1,0,0,0,0,"[13178, 13199]",0,0,0,1,0,0,0,0,"[13178, 13198]"
0,0,0,0,1,0,0,0,"[13199, 13215]",0,0,0,0,0,1,0,0,"[13213, 13246]"
0,0,0,0,0,1,0,0,"[13215, 13245]",0,0,0,0,0,1,0,0,"[13213, 13246]"
0,0,0,0,1,0,0,0,"[13245, 13252]",0,0,0,0,0,1,0,0,"[13213, 13246]"
0,0,0,1,0,0,0,0,"[11573, 11596]",0,0,0,1,0,0,0,0,"[11575, 11596]"
0,0,0,0,1,0,0,0,"[11596, 11600]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[11635, 11639]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[11674, 11676]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[11698, 11709]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[11709, 11726]",0,0,0,1,0,0,0,0,"[11709, 11729]"
0,0,0,1,0,0,0,0,"[11851, 11875]",0,0,0,1,0,0,0,0,"[11848, 11875]"
0,0,0,0,1,0,0,0,"[11875, 11880]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[11900, 11922]",0,0,0,0,1,0,0,0,"[11900, 11940]"
0,0,0,0,1,0,0,0,"[11935, 11951]",0,0,0,0,1,0,0,0,"[11900, 11940]"
0,0,0,1,0,0,0,0,"[12202, 12228]",0,0,0,1,0,0,0,0,"[12202, 12228]"
0,0,0,0,1,0,0,0,"[12228, 12254]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12254, 12352]",0,0,0,1,0,0,0,0,"[12256, 12352]"
0,0,0,1,0,0,0,0,"[12520, 12583]",0,0,0,1,0,0,0,0,"[12521, 12584]"
0,0,0,0,1,0,0,0,"[12583, 12586]",0,0,0,1,0,0,0,0,"[12521, 12584]"
0,0,0,0,1,0,0,0,"[12602, 12605]",0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,"[12620, 12626]",1,0,0,0,0,0,0,0,"[12616, 12625]"
0,0,0,1,0,0,0,0,"[12819, 12858]",0,0,0,1,0,0,0,0,"[12815, 12857]"
0,0,0,0,1,0,0,0,"[12858, 12879]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[12903, 12907]",0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,"[12967, 12971]",1,0,0,0,0,0,0,0,"[12964, 12972]"
0,0,0,1,0,0,0,0,"[13103, 13132]",0,0,0,1,0,0,0,0,"[13105, 13131]"
0,0,0,0,1,0,0,0,"[13132, 13135]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[13150, 13154]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[13168, 13180]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[13181, 13185]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[13185, 13249]",0,0,1,0,0,0,0,0,"[13247, 13255]"
0,0,0,1,0,0,0,0,"[13185, 13249]",0,0,0,1,0,0,0,0,"[13186, 13249]"
0,0,1,0,0,0,0,0,"[13249, 13254]",0,0,1,0,0,0,0,0,"[13247, 13255]"
0,0,0,1,0,0,0,0,"[11573, 11632]",0,0,0,1,0,0,0,0,"[11574, 11632]"
0,0,0,0,0,1,0,0,"[11632, 11644]",0,0,0,0,0,1,0,0,"[11633, 11718]"
0,0,0,0,0,1,0,0,"[11660, 11719]",0,0,0,0,0,1,0,0,"[11633, 11718]"
0,0,0,1,0,0,0,0,"[11851, 11865]",0,0,0,1,0,0,0,0,"[11845, 11866]"
0,0,0,1,0,0,0,0,"[11851, 11865]",0,0,0,0,1,0,0,0,"[11864, 11918]"
0,0,0,0,1,0,0,0,"[11866, 11881]",0,0,0,0,1,0,0,0,"[11864, 11918]"
0,0,0,0,1,0,0,0,"[11885, 11901]",0,0,0,0,1,0,0,0,"[11864, 11918]"
0,0,0,0,1,0,0,0,"[11905, 11918]",0,0,0,0,1,0,0,0,"[11864, 11918]"
0,0,0,0,1,0,0,0,"[11928, 11963]",0,0,0,0,1,0,0,0,"[11927, 11963]"
0,0,0,0,1,0,0,0,"[11973, 11983]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[11983, 11993]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12202, 12221]",0,0,0,1,0,0,0,0,"[12201, 12222]"
0,0,0,0,0,1,0,0,"[12221, 12269]",0,0,0,1,0,0,0,0,"[12201, 12222]"
0,0,0,0,0,1,0,0,"[12221, 12269]",0,0,0,1,0,0,0,0,"[12267, 12285]"
0,0,0,0,0,1,0,0,"[12221, 12269]",0,0,0,0,0,1,0,0,"[12221, 12268]"
0,0,0,1,0,0,0,0,"[12269, 12285]",0,0,0,1,0,0,0,0,"[12267, 12285]"
0,0,0,0,0,1,0,0,"[12285, 12300]",0,0,0,0,0,1,0,0,"[12285, 12351]"
0,0,0,0,0,1,0,0,"[12305, 12351]",0,0,0,0,0,1,0,0,"[12285, 12351]"
0,0,0,1,0,0,0,0,"[12520, 12534]",0,0,0,1,0,0,0,0,"[12514, 12534]"
0,0,0,0,0,1,0,0,"[12534, 12539]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[12544, 12549]",0,0,0,1,0,0,0,0,"[12548, 12579]"
0,0,0,1,0,0,0,0,"[12549, 12581]",0,0,0,1,0,0,0,0,"[12548, 12579]"
0,0,0,0,1,0,0,0,"[12581, 12585]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12585, 12634]",0,0,0,1,0,0,0,0,"[12586, 12634]"
0,0,0,0,1,0,0,0,"[12634, 12638]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[12652, 12664]",0,0,0,0,1,0,0,0,"[12652, 12664]"
0,0,0,1,0,0,0,0,"[12819, 12835]",0,0,0,1,0,0,0,0,"[12815, 12836]"
0,0,0,0,1,0,0,0,"[12835, 12844]",0,0,0,1,0,0,0,0,"[12815, 12836]"
0,0,0,0,0,1,0,0,"[12849, 12859]",0,0,0,0,0,1,0,0,"[12850, 12970]"
0,0,0,0,0,1,0,0,"[12866, 12872]",0,0,0,0,0,1,0,0,"[12850, 12970]"
0,0,0,0,0,1,0,0,"[12880, 12900]",0,0,0,0,0,1,0,0,"[12850, 12970]"
0,0,0,0,0,1,0,0,"[12907, 12936]",0,0,0,0,0,1,0,0,"[12850, 12970]"
0,0,0,0,0,1,0,0,"[12943, 12972]",0,0,0,0,0,1,0,0,"[12850, 12970]"
0,0,0,1,0,0,0,0,"[13103, 13125]",0,0,0,1,0,0,0,0,"[13106, 13124]"
0,0,0,1,0,0,0,0,"[13103, 13125]",0,0,0,0,0,1,0,0,"[13123, 13175]"
0,0,0,0,0,1,0,0,"[13125, 13175]",0,0,0,0,0,1,0,0,"[13123, 13175]"
0,0,0,0,1,0,0,0,"[13176, 13183]",0,0,0,1,0,0,0,0,"[13182, 13197]"
0,0,0,0,1,0,0,0,"[13176, 13183]",0,0,0,0,1,0,0,0,"[13176, 13182]"
0,0,0,0,1,0,0,0,"[13197, 13206]",0,0,0,1,0,0,0,0,"[13205, 13216]"
0,0,0,0,0,1,0,0,"[13214, 13248]",0,0,0,1,0,0,0,0,"[13205, 13216]"
0,0,0,0,0,1,0,0,"[13214, 13248]",0,0,0,0,0,1,0,0,"[13214, 13248]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[12260, 12277]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[12287, 12314]"
