Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
0,1,0,0,0,0,0,0,"[11458, 11470]",0,1,0,0,0,0,0,0,"[11456, 11469]"
0,0,0,0,0,1,0,0,"[11473, 11481]",0,0,0,0,0,1,0,0,"[11471, 11481]"
0,0,0,1,0,0,0,0,"[11481, 11491]",0,0,0,1,0,0,0,0,"[11481, 11491]"
0,1,0,0,0,0,0,0,"[11491, 11521]",0,1,0,0,0,0,0,0,"[11491, 11522]"
0,0,0,0,0,1,0,0,"[11524, 11571]",0,0,0,0,0,1,0,0,"[11523, 11571]"
0,0,0,1,0,0,0,0,"[11712, 11746]",0,0,0,1,0,0,0,0,"[11708, 11746]"
0,0,0,0,0,1,0,0,"[11746, 11760]",0,0,0,0,0,1,0,0,"[11746, 11760]"
0,0,0,0,0,1,0,0,"[11765, 11803]",0,0,0,0,0,1,0,0,"[11771, 11812]"
0,0,0,0,0,1,0,0,"[11806, 11811]",0,0,0,0,0,1,0,0,"[11771, 11812]"
0,0,0,0,0,1,0,0,"[11820, 11859]",0,0,0,0,0,1,0,0,"[11819, 11860]"
0,0,0,1,0,0,0,0,"[12020, 12072]",0,0,0,1,0,0,0,0,"[12022, 12071]"
0,0,0,1,0,0,0,0,"[12020, 12072]",0,0,0,0,0,1,0,0,"[12071, 12086]"
0,0,0,0,0,1,0,0,"[12072, 12085]",0,0,0,0,0,1,0,0,"[12071, 12086]"
0,0,0,0,1,0,0,0,"[12085, 12088]",0,0,0,0,0,1,0,0,"[12071, 12086]"
0,0,0,0,1,0,0,0,"[12085, 12088]",0,0,0,0,1,0,0,0,"[12086, 12089]"
0,0,0,0,0,1,0,0,"[12097, 12145]",0,0,0,0,0,1,0,0,"[12097, 12171]"
0,0,0,0,0,1,0,0,"[12149, 12172]",0,0,0,0,0,1,0,0,"[12097, 12171]"
0,0,0,1,0,0,0,0,"[10520, 10530]",0,0,0,0,0,1,0,0,"[10529, 10600]"
0,0,0,1,0,0,0,0,"[10599, 10617]",0,0,0,0,0,1,0,0,"[10529, 10600]"
0,0,0,1,0,0,0,0,"[10599, 10617]",0,0,0,0,1,0,0,0,"[10615, 10619]"
0,0,0,1,0,0,0,0,"[10599, 10617]",0,0,0,1,0,0,0,0,"[10600, 10617]"
0,0,0,0,1,0,0,0,"[10617, 10619]",0,0,0,0,1,0,0,0,"[10615, 10619]"
0,0,0,0,0,1,0,0,"[10619, 10669]",0,0,0,0,0,1,0,0,"[10619, 10670]"
0,0,0,1,0,0,0,0,"[10839, 10854]",0,0,0,1,0,0,0,0,"[10827, 10854]"
0,1,0,0,0,0,0,0,"[10854, 10866]",0,1,0,0,0,0,0,0,"[10854, 10865]"
0,0,0,0,0,1,0,0,"[10868, 10880]",0,0,0,0,0,1,0,0,"[10867, 10881]"
0,0,0,1,0,0,0,0,"[10879, 10903]",0,0,0,0,0,1,0,0,"[10867, 10881]"
0,0,0,1,0,0,0,0,"[10879, 10903]",0,0,0,1,0,0,0,0,"[10880, 10902]"
0,1,0,0,0,0,0,0,"[10903, 10922]",0,1,0,0,0,0,0,0,"[10903, 10923]"
0,0,0,0,0,1,0,0,"[10928, 10930]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[10935, 10941]",0,1,0,0,0,0,0,0,"[10933, 10956]"
0,1,0,0,0,0,0,0,"[10948, 10956]",0,1,0,0,0,0,0,0,"[10933, 10956]"
0,0,0,0,0,1,0,0,"[10961, 10990]",0,0,0,0,0,1,0,0,"[10960, 10991]"
0,0,0,1,0,0,0,0,"[11132, 11152]",0,1,0,0,0,0,0,0,"[11150, 11169]"
0,0,0,1,0,0,0,0,"[11132, 11152]",0,0,0,1,0,0,0,0,"[11126, 11152]"
0,1,0,0,0,0,0,0,"[11152, 11182]",0,1,0,0,0,0,0,0,"[11150, 11169]"
0,1,0,0,0,0,0,0,"[11152, 11182]",0,1,0,0,0,0,0,0,"[11175, 11183]"
0,1,0,0,0,0,0,0,"[11190, 11198]",0,1,0,0,0,0,0,0,"[11188, 11199]"
0,0,0,0,0,1,0,0,"[11203, 11261]",0,0,0,0,0,1,0,0,"[11203, 11282]"
0,0,0,0,0,1,0,0,"[11265, 11283]",0,0,0,0,0,1,0,0,"[11203, 11282]"
0,0,0,1,0,0,0,0,"[11419, 11440]",0,1,0,0,0,0,0,0,"[11438, 11458]"
0,0,0,1,0,0,0,0,"[11419, 11440]",0,0,0,1,0,0,0,0,"[11419, 11438]"
0,1,0,0,0,0,0,0,"[11440, 11457]",0,1,0,0,0,0,0,0,"[11438, 11458]"
0,1,0,0,0,0,0,0,"[11467, 11485]",0,1,0,0,0,0,0,0,"[11466, 11485]"
0,0,0,0,1,0,0,0,"[11507, 11516]",0,0,0,0,1,0,0,0,"[11504, 11517]"
0,1,0,0,0,0,0,0,"[11522, 11538]",0,1,0,0,0,0,0,0,"[11520, 11538]"
0,0,0,0,0,1,0,0,"[11548, 11569]",0,0,0,0,0,1,0,0,"[11546, 11570]"
0,0,0,1,0,0,0,0,"[11712, 11766]",0,0,0,1,0,0,0,0,"[11708, 11766]"
0,0,0,0,0,1,0,0,"[11766, 11768]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[11791, 11859]",0,0,0,0,0,1,0,0,"[11791, 11859]"
0,0,0,1,0,0,0,0,"[12020, 12103]",0,0,0,1,0,0,0,0,"[12021, 12103]"
0,0,0,1,0,0,0,0,"[12020, 12103]",0,0,0,0,1,0,0,0,"[12102, 12106]"
0,0,0,0,1,0,0,0,"[12103, 12111]",0,0,0,0,1,0,0,0,"[12102, 12106]"
0,0,0,0,0,1,0,0,"[12128, 12172]",0,0,0,0,0,0,0,0,"[12128, 12171]"
0,0,0,1,0,0,0,0,"[10520, 10567]",0,0,0,1,0,0,0,0,"[10520, 10567]"
0,0,0,0,0,1,0,0,"[10567, 10606]",0,0,0,0,0,1,0,0,"[10567, 10606]"
0,0,0,0,0,1,0,0,"[10621, 10650]",0,0,0,0,0,1,0,0,"[10619, 10649]"
0,0,0,0,1,0,0,0,"[10650, 10661]",0,0,0,0,1,0,0,0,"[10650, 10663]"
0,0,0,0,0,1,0,0,"[10661, 10670]",0,0,0,0,1,0,0,0,"[10650, 10663]"
0,0,0,1,0,0,0,0,"[10839, 10855]",1,0,0,0,0,0,0,0,"[10853, 10861]"
0,0,0,1,0,0,0,0,"[10839, 10855]",0,0,0,1,0,0,0,0,"[10838, 10854]"
1,0,0,0,0,0,0,0,"[10855, 10861]",1,0,0,0,0,0,0,0,"[10853, 10861]"
0,0,0,0,0,1,0,0,"[10865, 10887]",0,0,0,0,0,1,0,0,"[10865, 10887]"
0,0,0,0,1,0,0,0,"[10891, 10895]",0,0,0,0,1,0,0,0,"[10888, 10897]"
0,0,0,0,0,1,0,0,"[10898, 10954]",0,0,0,0,0,1,0,0,"[10898, 10955]"
0,0,0,0,1,0,0,0,"[10955, 10958]",0,0,0,0,1,0,0,0,"[10955, 10958]"
0,1,0,0,0,0,0,0,"[10958, 10973]",0,1,0,0,0,0,0,0,"[10962, 10973]"
0,0,0,1,0,0,0,0,"[11132, 11146]",0,0,0,1,0,0,0,0,"[11124, 11146]"
0,0,0,0,0,1,0,0,"[11146, 11213]",0,0,0,0,0,1,0,0,"[11146, 11213]"
1,0,0,0,0,0,0,0,"[11228, 11234]",1,0,0,0,0,0,0,0,"[11227, 11234]"
0,0,0,0,0,1,0,0,"[11237, 11255]",0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,"[11256, 11278]",0,1,0,0,0,0,0,0,"[11255, 11278]"
0,0,0,0,0,1,0,0,"[11278, 11284]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[11419, 11428]",0,1,0,0,0,0,0,0,"[11427, 11440]"
0,0,0,1,0,0,0,0,"[11419, 11428]",0,0,0,1,0,0,0,0,"[11418, 11428]"
0,1,0,0,0,0,0,0,"[11428, 11441]",0,1,0,0,0,0,0,0,"[11427, 11440]"
0,0,0,0,0,1,0,0,"[11443, 11508]",0,0,0,0,0,1,0,0,"[11443, 11508]"
0,0,0,1,0,0,0,0,"[11508, 11535]",0,0,0,1,0,0,0,0,"[11508, 11536]"
0,1,0,0,0,0,0,0,"[11535, 11553]",0,1,0,0,0,0,0,0,"[11535, 11552]"
0,1,0,0,0,0,0,0,"[11535, 11553]",0,0,0,1,0,0,0,0,"[11508, 11536]"
0,0,0,1,0,0,0,0,"[11553, 11571]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[11712, 11726]",0,0,0,1,0,0,0,0,"[11709, 11727]"
0,0,0,0,1,0,0,0,"[11726, 11730]",0,0,0,1,0,0,0,0,"[11709, 11727]"
0,1,0,0,0,0,0,0,"[11736, 11778]",0,1,0,0,0,0,0,0,"[11736, 11777]"
0,0,0,0,0,1,0,0,"[11780, 11800]",0,0,0,0,0,1,0,0,"[11781, 11799]"
0,0,0,0,0,1,0,0,"[11780, 11800]",0,0,0,1,0,0,0,0,"[11799, 11819]"
0,0,0,1,0,0,0,0,"[11799, 11820]",0,0,0,1,0,0,0,0,"[11799, 11819]"
0,1,0,0,0,0,0,0,"[11820, 11843]",0,1,0,0,0,0,0,0,"[11820, 11843]"
0,0,0,0,0,1,0,0,"[11843, 11860]",0,0,0,0,0,1,0,0,"[11845, 11861]"
0,0,0,1,0,0,0,0,"[12020, 12036]",0,0,0,1,0,0,0,0,"[12020, 12036]"
0,0,0,0,1,0,0,0,"[12036, 12043]",0,0,0,0,1,0,0,0,"[12037, 12042]"
0,0,0,0,0,1,0,0,"[12053, 12065]",0,0,0,0,0,1,0,0,"[12051, 12068]"
0,0,0,1,0,0,0,0,"[12065, 12138]",0,1,0,0,0,0,0,0,"[12135, 12169]"
0,0,0,1,0,0,0,0,"[12065, 12138]",0,0,0,0,0,1,0,0,"[12051, 12068]"
0,0,0,1,0,0,0,0,"[12065, 12138]",0,0,0,1,0,0,0,0,"[12065, 12138]"
0,1,0,0,0,0,0,0,"[12138, 12168]",0,1,0,0,0,0,0,0,"[12135, 12169]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[11487, 11507]"
