Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
0,0,0,1,0,0,0,0,"[14160, 14183]",0,0,0,1,0,0,0,0,"[14159, 14184]"
0,0,0,0,0,1,0,0,"[14183, 14199]",0,1,0,0,0,0,0,0,"[14183, 14273]"
0,0,0,0,0,1,0,0,"[14183, 14199]",0,0,0,1,0,0,0,0,"[14159, 14184]"
0,0,0,0,0,1,0,0,"[14238, 14250]",0,1,0,0,0,0,0,0,"[14183, 14273]"
0,1,0,0,0,0,0,0,"[14237, 14275]",0,1,0,0,0,0,0,0,"[14183, 14273]"
0,0,0,0,0,1,0,0,"[14275, 14281]",0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,"[14297, 14302]",1,0,0,0,0,0,0,0,"[14297, 14302]"
0,0,0,1,0,0,0,0,"[12985, 13016]",0,0,0,1,0,0,0,0,"[12987, 13017]"
0,0,0,0,0,1,0,0,"[13016, 13038]",0,0,0,1,0,0,0,0,"[12987, 13017]"
0,0,0,0,0,1,0,0,"[13016, 13038]",0,0,0,0,0,1,0,0,"[13017, 13133]"
0,0,0,0,0,1,0,0,"[13047, 13133]",0,0,0,0,0,1,0,0,"[13017, 13133]"
0,0,0,1,0,0,0,0,"[13232, 13256]",0,0,0,1,0,0,0,0,"[13232, 13255]"
1,0,0,0,0,0,0,0,"[13256, 13260]",1,0,0,0,0,0,0,0,"[13256, 13261]"
1,0,0,0,0,0,0,0,"[13267, 13275]",1,0,0,0,0,0,0,0,"[13267, 13273]"
1,0,0,0,0,0,0,0,"[13278, 13284]",1,0,0,0,0,0,0,0,"[13279, 13285]"
0,0,0,0,0,1,0,0,"[13284, 13304]",1,0,0,0,0,0,0,0,"[13279, 13285]"
0,0,0,0,0,1,0,0,"[13284, 13304]",0,0,0,0,0,1,0,0,"[13285, 13305]"
0,0,0,1,0,0,0,0,"[13304, 13325]",0,0,0,1,0,0,0,0,"[13306, 13326]"
0,0,0,1,0,0,0,0,"[13304, 13325]",0,0,0,0,0,1,0,0,"[13285, 13305]"
0,0,0,1,0,0,0,0,"[13325, 13384]",0,0,0,1,0,0,0,0,"[13306, 13326]"
0,0,0,1,0,0,0,0,"[13325, 13384]",0,0,0,0,0,1,0,0,"[13325, 13383]"
0,0,0,1,0,0,0,0,"[13462, 13487]",0,0,0,1,0,0,0,0,"[13465, 13487]"
1,0,0,0,0,0,0,0,"[13487, 13492]",1,0,0,0,0,0,0,0,"[13487, 13492]"
1,0,0,0,0,0,0,0,"[13495, 13499]",1,0,0,0,0,0,0,0,"[13494, 13500]"
1,0,0,0,0,0,0,0,"[13502, 13506]",1,0,0,0,0,0,0,0,"[13502, 13507]"
0,0,0,0,0,1,0,0,"[13509, 13586]",0,0,0,0,0,1,0,0,"[13508, 13610]"
0,0,0,0,0,1,0,0,"[13588, 13611]",0,0,0,0,0,1,0,0,"[13508, 13610]"
0,0,0,1,0,0,0,0,"[13701, 13731]",0,0,0,1,0,0,0,0,"[13700, 13731]"
1,0,0,0,0,0,0,0,"[13731, 13736]",1,0,0,0,0,0,0,0,"[13731, 13736]"
1,0,0,0,0,0,0,0,"[13740, 13745]",1,0,0,0,0,0,0,0,"[13741, 13746]"
0,0,0,1,0,0,0,0,"[13745, 13779]",1,0,0,0,0,0,0,0,"[13741, 13746]"
0,0,0,1,0,0,0,0,"[13745, 13779]",0,0,0,1,0,0,0,0,"[13746, 13779]"
0,1,0,0,0,0,0,0,"[13779, 13797]",0,1,0,0,0,0,0,0,"[13779, 13797]"
0,0,0,0,0,1,0,0,"[13801, 13823]",0,0,0,0,0,1,0,0,"[13801, 13849]"
0,0,0,0,1,0,0,0,"[13826, 13830]",0,0,0,0,0,1,0,0,"[13801, 13849]"
0,0,0,0,0,1,0,0,"[13830, 13848]",0,0,0,0,0,1,0,0,"[13801, 13849]"
0,0,0,1,0,0,0,0,"[13950, 13962]",0,0,0,1,0,0,0,0,"[13951, 13962]"
0,0,0,0,0,1,0,0,"[13962, 14019]",0,0,0,0,0,1,0,0,"[13963, 14018]"
0,0,0,1,0,0,0,0,"[14019, 14103]",0,0,0,1,0,0,0,0,"[14019, 14104]"
0,0,0,1,0,0,0,0,"[14160, 14182]",0,0,0,1,0,0,0,0,"[14160, 14182]"
1,0,0,0,0,0,0,0,"[14182, 14188]",1,0,0,0,0,0,0,0,"[14182, 14187]"
0,0,0,1,0,0,0,0,"[14188, 14219]",0,0,0,1,0,0,0,0,"[14188, 14219]"
0,0,0,0,0,1,0,0,"[14219, 14293]",0,0,0,0,0,1,0,0,"[14219, 14291]"
0,0,0,0,0,1,0,0,"[14219, 14293]",0,0,0,0,1,0,0,0,"[14292, 14300]"
0,0,0,0,1,0,0,0,"[14293, 14301]",0,0,0,0,1,0,0,0,"[14292, 14300]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[13535, 13617]"
