Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
0,0,0,0,0,1,0,0,"[8203, 8230]",0,0,0,0,0,1,0,0,"[8201, 8233]"
0,0,0,1,0,0,0,0,"[8383, 8394]",0,0,0,1,0,0,0,0,"[8372, 8394]"
0,0,0,1,0,0,0,0,"[8383, 8394]",0,0,0,0,1,0,0,0,"[8391, 8403]"
0,0,0,0,1,0,0,0,"[8394, 8401]",0,0,0,0,1,0,0,0,"[8391, 8403]"
0,0,0,0,0,1,0,0,"[8404, 8414]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[8414, 8419]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[8419, 8431]",0,1,0,0,0,0,0,0,"[8428, 8443]"
0,0,0,1,0,0,0,0,"[8419, 8431]",0,0,0,1,0,0,0,0,"[8419, 8430]"
0,1,0,0,0,0,0,0,"[8431, 8443]",0,1,0,0,0,0,0,0,"[8428, 8443]"
0,0,0,0,1,0,0,0,"[8443, 8449]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[8449, 8476]",0,1,0,0,0,0,0,0,"[8474, 8486]"
0,0,0,1,0,0,0,0,"[8449, 8476]",0,0,0,1,0,0,0,0,"[8449, 8476]"
0,1,0,0,0,0,0,0,"[8476, 8485]",0,1,0,0,0,0,0,0,"[8474, 8486]"
0,1,0,0,0,0,0,0,"[8476, 8485]",0,0,0,1,0,0,0,0,"[8484, 8497]"
0,0,0,1,0,0,0,0,"[8484, 8496]",0,1,0,0,0,0,0,0,"[8474, 8486]"
0,0,0,1,0,0,0,0,"[8484, 8496]",0,1,0,0,0,0,0,0,"[8495, 8508]"
0,0,0,1,0,0,0,0,"[8484, 8496]",0,0,0,1,0,0,0,0,"[8484, 8497]"
0,1,0,0,0,0,0,0,"[8496, 8509]",0,1,0,0,0,0,0,0,"[8495, 8508]"
0,1,0,0,0,0,0,0,"[8496, 8509]",0,0,0,1,0,0,0,0,"[8484, 8497]"
0,0,0,0,0,1,0,0,"[8510, 8532]",0,0,0,0,0,1,0,0,"[8510, 8533]"
0,0,0,1,0,0,0,0,"[8687, 8707]",1,0,0,0,0,0,0,0,"[8705, 8712]"
0,0,0,1,0,0,0,0,"[8687, 8707]",0,0,0,1,0,0,0,0,"[8685, 8705]"
1,0,0,0,0,0,0,0,"[8707, 8712]",1,0,0,0,0,0,0,0,"[8705, 8712]"
1,0,0,0,0,0,0,0,"[8714, 8719]",1,0,0,0,0,0,0,0,"[8713, 8719]"
0,0,0,0,0,1,0,0,"[8720, 8760]",0,0,0,0,0,1,0,0,"[8721, 8767]"
0,0,0,0,0,1,0,0,"[8763, 8768]",0,0,0,0,0,1,0,0,"[8721, 8767]"
0,0,0,0,1,0,0,0,"[8768, 8773]",0,0,0,0,1,0,0,0,"[8769, 8823]"
0,0,0,0,1,0,0,0,"[8778, 8783]",0,0,0,0,1,0,0,0,"[8769, 8823]"
0,0,0,0,1,0,0,0,"[8792, 8810]",0,0,0,0,1,0,0,0,"[8769, 8823]"
0,0,0,0,1,0,0,0,"[8819, 8821]",0,0,0,0,1,0,0,0,"[8769, 8823]"
0,0,0,1,0,0,0,0,"[8821, 8845]",0,0,0,0,1,0,0,0,"[8769, 8823]"
0,0,0,1,0,0,0,0,"[8922, 8933]",0,0,0,1,0,0,0,0,"[8909, 8933]"
0,1,0,0,0,0,0,0,"[8933, 8953]",0,1,0,0,0,0,0,0,"[8933, 8953]"
0,0,0,0,0,1,0,0,"[8954, 8961]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[8961, 8979]",0,0,0,1,0,0,0,0,"[8961, 8978]"
0,0,0,0,0,1,0,0,"[8979, 8981]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[8981, 9002]",0,1,0,0,0,0,0,0,"[9001, 9011]"
0,0,0,1,0,0,0,0,"[8981, 9002]",0,0,0,1,0,0,0,0,"[8982, 9001]"
0,1,0,0,0,0,0,0,"[9002, 9011]",0,1,0,0,0,0,0,0,"[9001, 9011]"
0,0,0,0,0,1,0,0,"[9011, 9070]",0,0,0,0,0,1,0,0,"[9012, 9041]"
0,0,0,0,0,1,0,0,"[9011, 9070]",0,0,0,0,1,0,0,0,"[9041, 9045]"
0,0,0,0,0,1,0,0,"[9011, 9070]",0,0,0,0,0,1,0,0,"[9045, 9070]"
0,0,0,1,0,0,0,0,"[9131, 9142]",0,0,0,1,0,0,0,0,"[9122, 9142]"
0,0,0,0,0,1,0,0,"[9142, 9196]",0,0,0,0,0,1,0,0,"[9142, 9197]"
0,1,0,0,0,0,0,0,"[9198, 9218]",0,1,0,0,0,0,0,0,"[9199, 9218]"
0,0,0,0,0,1,0,0,"[9218, 9238]",0,0,0,1,0,0,0,0,"[9237, 9246]"
0,0,0,0,0,1,0,0,"[9218, 9238]",0,0,0,0,0,1,0,0,"[9219, 9238]"
0,0,0,1,0,0,0,0,"[9238, 9245]",0,0,0,1,0,0,0,0,"[9237, 9246]"
0,0,0,0,0,1,0,0,"[9245, 9282]",0,0,0,1,0,0,0,0,"[9237, 9246]"
0,0,0,0,0,1,0,0,"[9245, 9282]",0,0,0,0,0,1,0,0,"[9246, 9281]"
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"[8419, 8434]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[8221, 8238]"
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"[8155, 8168]"
