Jimmy Explosive Quick Mine,Jimmy Explosive Inner,Jimmy Explosive Tunneling,Jimmy Exploring,Jimmy Tunneling Pickaxe,Jimmy Pickaxing for Gold,Jimmy Explosive Miss,Jimmy No label,Jimmy TimeStamp,Erica Explosive Quick Mine,Erica Explosive Inner,Erica Explosive Tunneling,Erica Exploring,Erica Tunneling Pickaxe,Erica Pickaxing for Gold,Erica Explosive Miss,Erica No label,Erica TimeStamp
1,0,0,0,0,0,0,0,"[12328, 12330]",1,0,0,0,0,0,0,0,"[12326, 12334]"
0,0,0,0,0,1,0,0,"[12338, 12364]",0,0,0,0,0,1,0,0,"[12337, 12365]"
0,0,0,1,0,0,0,0,"[12420, 12440]",0,1,0,0,0,0,0,0,"[12439, 12449]"
0,0,0,1,0,0,0,0,"[12420, 12440]",0,0,0,1,0,0,0,0,"[12428, 12440]"
0,0,0,0,0,1,0,0,"[12440, 12442]",0,1,0,0,0,0,0,0,"[12439, 12449]"
1,0,0,0,0,0,0,0,"[12445, 12449]",0,1,0,0,0,0,0,0,"[12439, 12449]"
0,0,0,1,0,0,0,0,"[12449, 12457]",0,0,0,1,0,0,0,0,"[12450, 12457]"
0,0,0,0,0,1,0,0,"[12457, 12459]",0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,"[12461, 12466]",1,0,0,0,0,0,0,0,"[12460, 12466]"
0,1,0,0,0,0,0,0,"[12476, 12495]",0,1,0,0,0,0,0,0,"[12475, 12495]"
0,1,0,0,0,0,0,0,"[12476, 12495]",0,0,0,1,0,0,0,0,"[12466, 12477]"
0,0,0,0,1,0,0,0,"[12501, 12510]",0,0,0,0,1,0,0,0,"[12500, 12511]"
0,0,0,0,0,1,0,0,"[12512, 12571]",0,0,0,0,0,1,0,0,"[12512, 12570]"
0,0,0,1,0,0,0,0,"[12615, 12653]",0,0,0,1,0,0,0,0,"[12615, 12652]"
0,0,0,0,1,0,0,0,"[12653, 12670]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12684, 12731]",0,0,0,0,0,1,0,0,"[12684, 12732]"
0,0,0,0,0,1,0,0,"[12737, 12763]",0,0,0,1,0,0,0,0,"[12731, 12738]"
0,0,0,0,0,1,0,0,"[12737, 12763]",0,0,0,0,0,1,0,0,"[12737, 12762]"
0,0,0,1,0,0,0,0,"[12839, 12885]",0,0,0,1,0,0,0,0,"[12838, 12885]"
0,0,0,0,1,0,0,0,"[12885, 12893]",0,0,0,0,1,0,0,0,"[12885, 12893]"
0,0,0,0,0,1,0,0,"[12903, 12962]",0,0,0,0,0,1,0,0,"[12903, 12985]"
0,0,0,0,0,1,0,0,"[12965, 12984]",0,0,0,0,0,1,0,0,"[12903, 12985]"
0,0,0,1,0,0,0,0,"[11803, 11820]",0,0,0,1,0,0,0,0,"[11803, 11819]"
0,0,0,1,0,0,0,0,"[11803, 11820]",0,0,0,0,0,1,0,0,"[11819, 11859]"
0,0,0,0,0,1,0,0,"[11819, 11858]",0,0,0,0,0,1,0,0,"[11819, 11859]"
0,0,0,0,1,0,0,0,"[11863, 11872]",0,0,0,0,1,0,0,0,"[11861, 11873]"
0,0,0,0,0,1,0,0,"[11876, 11902]",0,0,0,0,0,1,0,0,"[11875, 11946]"
0,0,0,0,0,1,0,0,"[11912, 11945]",0,0,0,0,0,1,0,0,"[11875, 11946]"
0,0,0,1,0,0,0,0,"[11945, 11954]",0,0,0,0,0,1,0,0,"[11875, 11946]"
0,0,0,1,0,0,0,0,"[12015, 12022]",0,0,0,1,0,0,0,0,"[12015, 12022]"
0,0,0,1,0,0,0,0,"[12015, 12022]",0,0,0,0,0,1,0,0,"[12021, 12047]"
0,0,0,0,0,1,0,0,"[12063, 12069]",0,1,0,0,0,0,0,0,"[12062, 12072]"
1,0,0,0,0,0,0,0,"[12068, 12072]",0,1,0,0,0,0,0,0,"[12062, 12072]"
0,0,0,1,0,0,0,0,"[12072, 12078]",0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,"[12078, 12088]",0,0,0,1,0,0,0,0,"[12087, 12102]"
0,0,0,0,1,0,0,0,"[12078, 12088]",0,0,0,0,1,0,0,0,"[12078, 12088]"
0,0,0,1,0,0,0,0,"[12087, 12102]",0,1,0,0,0,0,0,0,"[12100, 12117]"
0,0,0,1,0,0,0,0,"[12087, 12102]",0,0,0,1,0,0,0,0,"[12087, 12102]"
0,0,0,1,0,0,0,0,"[12087, 12102]",0,0,0,0,1,0,0,0,"[12078, 12088]"
0,0,0,0,0,1,0,0,"[12102, 12105]",0,1,0,0,0,0,0,0,"[12100, 12117]"
0,1,0,0,0,0,0,0,"[12109, 12116]",0,1,0,0,0,0,0,0,"[12100, 12117]"
0,0,0,0,0,1,0,0,"[12023, 12044]",0,0,0,0,0,1,0,0,"[12021, 12047]"
0,1,0,0,0,0,0,0,"[12050, 12062]",0,1,0,0,0,0,0,0,"[12048, 12062]"
0,1,0,0,0,0,0,0,"[12068, 12071]",0,1,0,0,0,0,0,0,"[12062, 12072]"
0,0,0,0,0,1,0,0,"[12118, 12157]",0,0,0,0,0,1,0,0,"[12118, 12158]"
0,0,0,0,1,0,0,0,"[12159, 12164]",0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,"[12215, 12225]",0,1,0,0,0,0,0,0,"[12223, 12244]"
0,0,0,1,0,0,0,0,"[12215, 12225]",0,0,0,1,0,0,0,0,"[12214, 12225]"
0,1,0,0,0,0,0,0,"[12225, 12244]",0,1,0,0,0,0,0,0,"[12223, 12244]"
0,1,0,0,0,0,0,0,"[12250, 12276]",0,1,0,0,0,0,0,0,"[12247, 12276]"
0,0,0,0,0,1,0,0,"[12279, 12283]",0,0,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,"[12290, 12299]",0,1,0,0,0,0,0,0,"[12290, 12300]"
0,0,0,0,0,1,0,0,"[12302, 12314]",0,0,0,0,0,1,0,0,"[12301, 12363]"
0,0,0,0,0,1,0,0,"[12317, 12338]",0,0,0,0,0,1,0,0,"[12301, 12363]"
0,0,0,0,1,0,0,0,"[12338, 12344]",0,0,0,0,0,1,0,0,"[12301, 12363]"
0,0,0,0,0,1,0,0,"[12344, 12364]",0,0,0,0,0,1,0,0,"[12301, 12363]"
0,0,0,1,0,0,0,0,"[12420, 12431]",1,0,0,0,0,0,0,0,"[12430, 12438]"
0,0,0,1,0,0,0,0,"[12420, 12431]",0,0,0,1,0,0,0,0,"[12420, 12432]"
1,0,0,0,0,0,0,0,"[12431, 12436]",1,0,0,0,0,0,0,0,"[12430, 12438]"
1,0,0,0,0,0,0,0,"[12431, 12436]",0,0,0,1,0,0,0,0,"[12420, 12432]"
0,1,0,0,0,0,0,0,"[12439, 12453]",0,1,0,0,0,0,0,0,"[12439, 12453]"
0,0,0,0,0,1,0,0,"[12456, 12496]",0,0,0,0,0,1,0,0,"[12456, 12497]"
0,0,0,0,0,1,0,0,"[12499, 12529]",0,0,0,0,0,1,0,0,"[12499, 12567]"
0,0,0,0,0,1,0,0,"[12531, 12540]",0,0,0,0,0,1,0,0,"[12499, 12567]"
0,0,0,0,0,1,0,0,"[12542, 12566]",0,0,0,0,0,1,0,0,"[12499, 12567]"
0,0,0,1,0,0,0,0,"[12615, 12620]",1,0,0,0,0,0,0,0,"[12618, 12626]"
0,0,0,1,0,0,0,0,"[12615, 12620]",0,0,0,1,0,0,0,0,"[12614, 12621]"
1,0,0,0,0,0,0,0,"[12620, 12626]",1,0,0,0,0,0,0,0,"[12618, 12626]"
1,0,0,0,0,0,0,0,"[12620, 12626]",0,0,0,1,0,0,0,0,"[12614, 12621]"
0,0,0,0,0,1,0,0,"[12626, 12649]",0,0,0,0,0,1,0,0,"[12626, 12648]"
0,0,0,0,0,1,0,0,"[12626, 12649]",0,0,0,0,1,0,0,0,"[12648, 12655]"
0,0,0,0,1,0,0,0,"[12649, 12655]",0,0,0,0,1,0,0,0,"[12648, 12655]"
0,0,0,0,0,1,0,0,"[12657, 12682]",0,0,0,0,0,1,0,0,"[12657, 12692]"
0,0,0,0,1,0,0,0,"[12682, 12689]",0,0,0,0,0,1,0,0,"[12657, 12692]"
0,0,0,0,0,1,0,0,"[12689, 12692]",0,0,0,0,0,1,0,0,"[12657, 12692]"
0,0,0,0,1,0,0,0,"[12692, 12701]",0,0,0,0,1,0,0,0,"[12692, 12702]"
0,0,0,1,0,0,0,0,"[12701, 12722]",0,0,0,0,1,0,0,0,"[12692, 12702]"
0,0,0,1,0,0,0,0,"[12725, 12736]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12736, 12761]",0,0,0,0,0,1,0,0,"[12736, 12761]"
0,0,0,1,0,0,0,0,"[12837, 12845]",0,0,0,1,0,0,0,0,"[12837, 12845]"
0,0,0,0,0,1,0,0,"[12845, 12885]",0,0,0,0,0,1,0,0,"[12845, 12884]"
0,0,0,0,1,0,0,0,"[12887, 12896]",0,0,0,0,1,0,0,0,"[12886, 12895]"
0,0,0,0,1,0,0,0,"[12887, 12896]",0,0,0,1,0,0,0,0,"[12895, 12915]"
0,0,0,1,0,0,0,0,"[12896, 12915]",0,0,0,1,0,0,0,0,"[12895, 12915]"
0,0,0,0,1,0,0,0,"[12915, 12921]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12921, 12936]",0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,"[12950, 12988]",0,0,0,0,0,1,0,0,"[12950, 12986]"
